zinc_id,gene_name,gene_name,affinity
ZINC000096178622,POL,POL,9.62
ZINC000096902574,POL,POL,9.62
ZINC000150351240,POL,POL,9.62
ZINC000150354122,POL,POL,9.62
ZINC000003915796,POL,POL,9.60
ZINC000003948988,POL,POL,9.60
ZINC000014943125,POL,POL,9.60
ZINC000014943186,POL,POL,9.60
ZINC000014943187,POL,POL,9.60
ZINC000014943294,POL,POL,9.60
ZINC000026015127,POL,POL,9.60
ZINC000026015133,POL,POL,9.60
ZINC000026671458,POL,POL,9.60
ZINC000026671466,POL,POL,9.60
ZINC000026829407,POL,POL,9.60
ZINC000026956572,POL,POL,9.60
ZINC000026968471,POL,POL,9.60
ZINC000027079052,POL,POL,9.60
ZINC000027411630,POL,POL,9.60
ZINC000027411635,POL,POL,9.60
ZINC000027519015,POL,POL,9.60
ZINC000027519017,POL,POL,9.60
ZINC000028116938,POL,POL,9.60
ZINC000029554373,POL,POL,9.60
ZINC000043382057,POL,POL,9.60
ZINC000043382059,POL,POL,9.60
ZINC000049720382,POL,POL,9.60
ZINC000095536495,POL,POL,9.60
ZINC000095543045,POL,POL,9.60
ZINC000095612451,POL,POL,9.60
ZINC000013779693,POL,POL,9.59
ZINC000014942862,POL,POL,9.59
ZINC000014943277,POL,POL,9.59
ZINC000014951418,POL,POL,9.59
ZINC000026818212,POL,POL,9.59
ZINC000026949533,POL,POL,9.59
ZINC000026994056,POL,POL,9.59
ZINC000027517504,POL,POL,9.59
ZINC000027517505,POL,POL,9.59
ZINC000049765509,POL,POL,9.59
ZINC000049871953,POL,POL,9.59
ZINC000095544626,POL,POL,9.59
ZINC000095610481,POL,POL,9.59
ZINC000014943273,POL,POL,9.57
ZINC000014945751,POL,POL,9.57
ZINC000026818316,POL,POL,9.57
ZINC000027105081,POL,POL,9.57
ZINC000027518343,POL,POL,9.57
ZINC000027518345,POL,POL,9.57
ZINC000043910445,POL,POL,9.57
ZINC000043910455,POL,POL,9.57
ZINC000261087803,POL,POL,9.57
ZINC000261087804,POL,POL,9.57
ZINC000261087805,POL,POL,9.57
ZINC000261087806,POL,POL,9.57
ZINC000003831996,POL,POL,9.55
ZINC000003976370,POL,POL,9.55
ZINC000014942840,POL,POL,9.55
ZINC000014943320,POL,POL,9.55
ZINC000014946456,POL,POL,9.55
ZINC000026018774,POL,POL,9.55
ZINC000026394958,POL,POL,9.55
ZINC000026394962,POL,POL,9.55
ZINC000026577123,POL,POL,9.55
ZINC000027104678,POL,POL,9.55
ZINC000027104929,POL,POL,9.55
ZINC000014943124,POL,POL,9.54
ZINC000014943275,POL,POL,9.54
ZINC000026818322,POL,POL,9.54
ZINC000027518194,POL,POL,9.54
ZINC000027518195,POL,POL,9.54
ZINC000029409434,POL,POL,9.54
ZINC000095540163,POL,POL,9.54
ZINC000095540671,POL,POL,9.54
ZINC000003915837,POL,POL,9.52
ZINC000003926833,POL,POL,9.52
ZINC000003929878,POL,POL,9.52
ZINC000003935483,POL,POL,9.52
ZINC000026016398,POL,POL,9.52
ZINC000026573788,POL,POL,9.52
ZINC000026573792,POL,POL,9.52
ZINC000026944157,POL,POL,9.52
ZINC000027085421,POL,POL,9.52
ZINC000027088718,POL,POL,9.52
ZINC000027100636,POL,POL,9.52
ZINC000028119925,POL,POL,9.52
ZINC000028361261,POL,POL,9.52
ZINC000028361270,POL,POL,9.52
ZINC000028459859,POL,POL,9.52
ZINC000036139827,POL,POL,9.52
ZINC000038159151,POL,POL,9.52
ZINC000049720185,POL,POL,9.52
ZINC000095543231,POL,POL,9.52
ZINC000095547578,POL,POL,9.52
ZINC000095548260,POL,POL,9.52
ZINC000095611278,POL,POL,9.52
ZINC000095613650,POL,POL,9.52
ZINC000100769673,POL,POL,9.52
ZINC000003833856,POL,POL,9.51
ZINC000003949967,POL,POL,9.51
ZINC000014943176,POL,POL,9.51
ZINC000014943274,POL,POL,9.51
ZINC000014943304,POL,POL,9.51
ZINC000014946352,POL,POL,9.51
ZINC000026821786,POL,POL,9.51
ZINC000027100629,POL,POL,9.51
ZINC000027105961,POL,POL,9.51
ZINC000027518071,POL,POL,9.51
ZINC000027518073,POL,POL,9.51
ZINC000028395319,POL,POL,9.51
ZINC000028395326,POL,POL,9.51
ZINC000043910366,POL,POL,9.51
ZINC000043910378,POL,POL,9.51
ZINC000049720255,POL,POL,9.51
ZINC000072186844,POL,POL,9.51
ZINC000095543303,POL,POL,9.51
ZINC000013780010,POL,POL,9.49
ZINC000026016173,POL,POL,9.49
ZINC000029556329,POL,POL,9.49
ZINC000095543156,POL,POL,9.49
ZINC000261168264,POL,POL,9.49
ZINC000261168266,POL,POL,9.49
ZINC000261168267,POL,POL,9.49
ZINC000261168269,POL,POL,9.49
ZINC000003941126,POL,POL,9.48
ZINC000003964598,POL,POL,9.48
ZINC000014942892,POL,POL,9.48
ZINC000014946438,POL,POL,9.48
ZINC000049778295,POL,POL,9.48
ZINC000026019322,POL,POL,9.47
ZINC000027846963,POL,POL,9.47
ZINC000028391901,POL,POL,9.47
ZINC000028391909,POL,POL,9.47
ZINC000028391916,POL,POL,9.47
ZINC000028391923,POL,POL,9.47
ZINC000095548310,POL,POL,9.47
ZINC000100829769,POL,POL,9.47
ZINC000100829772,POL,POL,9.47
ZINC000014943217,POL,POL,9.46
ZINC000026398180,POL,POL,9.46
ZINC000026398184,POL,POL,9.46
ZINC000027075134,POL,POL,9.46
ZINC000027081586,POL,POL,9.46
ZINC000027093137,POL,POL,9.46
ZINC000029404387,POL,POL,9.46
ZINC000049794065,POL,POL,9.46
ZINC000049871991,POL,POL,9.46
ZINC000095546438,POL,POL,9.46
ZINC000029463279,POL,POL,9.44
ZINC000026493411,POL,POL,9.43
ZINC000095550596,POL,POL,9.43
ZINC000013782666,POL,POL,9.42
ZINC000026017392,POL,POL,9.42
ZINC000026017399,POL,POL,9.42
ZINC000029477406,POL,POL,9.42
ZINC000029477414,POL,POL,9.42
ZINC000095542429,POL,POL,9.42
ZINC000095546432,POL,POL,9.42
ZINC000026391582,POL,POL,9.41
ZINC000026993541,POL,POL,9.41
ZINC000027083720,POL,POL,9.41
ZINC000036139725,POL,POL,9.41
ZINC000049720335,POL,POL,9.41
ZINC000049780043,POL,POL,9.41
ZINC000049926742,POL,POL,9.41
ZINC000003871538,POL,POL,9.40
ZINC000004097456,POL,POL,9.40
ZINC000014942854,POL,POL,9.40
ZINC000014942870,POL,POL,9.40
ZINC000014943086,POL,POL,9.40
ZINC000026490799,POL,POL,9.40
ZINC000026499947,POL,POL,9.40
ZINC000026499950,POL,POL,9.40
ZINC000026672178,POL,POL,9.40
ZINC000026672183,POL,POL,9.40
ZINC000027108306,POL,POL,9.40
ZINC000027108558,POL,POL,9.40
ZINC000027420769,POL,POL,9.40
ZINC000028369597,POL,POL,9.40
ZINC000028464939,POL,POL,9.40
ZINC000029247600,POL,POL,9.40
ZINC000029396674,POL,POL,9.40
ZINC000034016724,POL,POL,9.40
ZINC000049776399,POL,POL,9.40
ZINC000049778151,POL,POL,9.40
ZINC000049778213,POL,POL,9.40
ZINC000049823032,POL,POL,9.40
ZINC000049938077,POL,POL,9.40
ZINC000095606047,POL,POL,9.40
ZINC000095606048,POL,POL,9.40
ZINC000096178615,POL,POL,9.40
ZINC000100764123,POL,POL,9.40
ZINC000100764126,POL,POL,9.40
ZINC000100764428,POL,POL,9.40
ZINC000169326486,POL,POL,9.40
ZINC000205077213,POL,POL,9.40
ZINC000003826079,POL,POL,9.39
ZINC000014943309,POL,POL,9.39
ZINC000026574911,POL,POL,9.39
ZINC000027407521,POL,POL,9.39
ZINC000070454667,POL,POL,9.39
ZINC000095613246,POL,POL,9.39
ZINC000100889069,POL,POL,9.39
ZINC000100889070,POL,POL,9.39
ZINC000100985930,POL,POL,9.39
ZINC000003932732,POL,POL,9.38
ZINC000003933965,POL,POL,9.38
ZINC000026731914,POL,POL,9.38
ZINC000028388282,POL,POL,9.38
ZINC000028388289,POL,POL,9.38
ZINC000028388296,POL,POL,9.38
ZINC000028388301,POL,POL,9.38
ZINC000095544621,POL,POL,9.38
ZINC000014947144,POL,POL,9.37
ZINC000026577122,POL,POL,9.37
ZINC000029462254,POL,POL,9.37
ZINC000029463415,POL,POL,9.37
ZINC000049778380,POL,POL,9.37
ZINC000061959325,POL,POL,9.37
ZINC000095544645,POL,POL,9.37
ZINC000014908096,POL,POL,9.36
ZINC000014943272,POL,POL,9.36
ZINC000014943396,POL,POL,9.36
ZINC000014945745,POL,POL,9.36
ZINC000014945772,POL,POL,9.36
ZINC000014947146,POL,POL,9.36
ZINC000026015489,POL,POL,9.36
ZINC000101035857,POL,POL,9.36
ZINC000101035859,POL,POL,9.36
ZINC000101035860,POL,POL,9.36
ZINC000101035862,POL,POL,9.36
ZINC000026015505,POL,POL,9.35
ZINC000026015512,POL,POL,9.35
ZINC000026389620,POL,POL,9.35
ZINC000026389624,POL,POL,9.35
ZINC000027109258,POL,POL,9.35
ZINC000028391857,POL,POL,9.35
ZINC000028391863,POL,POL,9.35
ZINC000029462130,POL,POL,9.35
ZINC000095610469,POL,POL,9.35
ZINC000014943394,POL,POL,9.34
ZINC000014943395,POL,POL,9.34
ZINC000026720866,POL,POL,9.34
ZINC000049937627,POL,POL,9.34
ZINC000095543691,POL,POL,9.34
ZINC000003989593,POL,POL,9.33
ZINC000014907377,POL,POL,9.33
ZINC000026279531,POL,POL,9.33
ZINC000026720916,POL,POL,9.33
ZINC000027079290,POL,POL,9.33
ZINC000029412623,POL,POL,9.33
ZINC000029412626,POL,POL,9.33
ZINC000029563979,POL,POL,9.33
ZINC000049871999,POL,POL,9.33
ZINC000095613391,POL,POL,9.33
ZINC000003815631,POL,POL,9.32
ZINC000014943318,POL,POL,9.32
ZINC000014943336,POL,POL,9.32
ZINC000014943337,POL,POL,9.32
ZINC000014943338,POL,POL,9.32
ZINC000026668808,POL,POL,9.32
ZINC000049778229,POL,POL,9.32
ZINC000095612347,POL,POL,9.32
ZINC000096178757,POL,POL,9.32
ZINC000003935484,POL,POL,9.31
ZINC000014908119,POL,POL,9.31
ZINC000027075567,POL,POL,9.31
ZINC000028115708,POL,POL,9.31
ZINC000049872006,POL,POL,9.31
ZINC000049908139,POL,POL,9.31
ZINC000000603702,POL,POL,9.30
ZINC000003915854,POL,POL,9.30
ZINC000003925398,POL,POL,9.30
ZINC000013761717,POL,POL,9.30
ZINC000013761718,POL,POL,9.30
ZINC000014946363,POL,POL,9.30
ZINC000014947140,POL,POL,9.30
ZINC000026382016,POL,POL,9.30
ZINC000026483531,POL,POL,9.30
ZINC000026735074,POL,POL,9.30
ZINC000026741927,POL,POL,9.30
ZINC000027081094,POL,POL,9.30
ZINC000027081101,POL,POL,9.30
ZINC000027107470,POL,POL,9.30
ZINC000027652208,POL,POL,9.30
ZINC000049778302,POL,POL,9.30
ZINC000049938165,POL,POL,9.30
ZINC000150534684,POL,POL,9.30
ZINC000150534686,POL,POL,9.30
ZINC000014943279,POL,POL,9.29
ZINC000014943280,POL,POL,9.29
ZINC000049937633,POL,POL,9.29
ZINC000001485700,POL,POL,9.28
ZINC000003815637,POL,POL,9.28
ZINC000014294888,POL,POL,9.28
ZINC000014943335,POL,POL,9.28
ZINC000014951348,POL,POL,9.28
ZINC000026829417,POL,POL,9.28
ZINC000026956583,POL,POL,9.28
ZINC000027518728,POL,POL,9.28
ZINC000027518729,POL,POL,9.28
ZINC000029483911,POL,POL,9.28
ZINC000036140485,POL,POL,9.28
ZINC000038155907,POL,POL,9.28
ZINC000038155908,POL,POL,9.28
ZINC000049778384,POL,POL,9.28
ZINC000049817359,POL,POL,9.28
ZINC000101273679,POL,POL,9.28
ZINC000101273682,POL,POL,9.28
ZINC000003815632,POL,POL,9.27
ZINC000013756565,POL,POL,9.27
ZINC000027101436,POL,POL,9.27
ZINC000029550511,POL,POL,9.27
ZINC000049720390,POL,POL,9.27
ZINC000026387804,POL,POL,9.26
ZINC000028469049,POL,POL,9.26
ZINC000029406781,POL,POL,9.26
ZINC000029406784,POL,POL,9.26
ZINC000095611293,POL,POL,9.26
ZINC000150522321,POL,POL,9.26
ZINC000049778189,POL,POL,9.25
ZINC000014951424,POL,POL,9.24
ZINC000026383175,POL,POL,9.24
ZINC000026383179,POL,POL,9.24
ZINC000026397211,POL,POL,9.24
ZINC000026576875,POL,POL,9.24
ZINC000027080606,POL,POL,9.24
ZINC000038146821,POL,POL,9.24
ZINC000014946728,POL,POL,9.23
ZINC000029462958,POL,POL,9.23
ZINC000029560251,POL,POL,9.23
ZINC000001537824,POL,POL,9.22
ZINC000002008220,POL,POL,9.22
ZINC000003926747,POL,POL,9.22
ZINC000003926753,POL,POL,9.22
ZINC000003930092,POL,POL,9.22
ZINC000004424152,POL,POL,9.22
ZINC000013516136,POL,POL,9.22
ZINC000014946453,POL,POL,9.22
ZINC000026385923,POL,POL,9.22
ZINC000026385927,POL,POL,9.22
ZINC000026387791,POL,POL,9.22
ZINC000026489736,POL,POL,9.22
ZINC000026491920,POL,POL,9.22
ZINC000026571587,POL,POL,9.22
ZINC000026576525,POL,POL,9.22
ZINC000026725401,POL,POL,9.22
ZINC000026725407,POL,POL,9.22
ZINC000026733356,POL,POL,9.22
ZINC000026733360,POL,POL,9.22
ZINC000026826663,POL,POL,9.22
ZINC000026832683,POL,POL,9.22
ZINC000027094928,POL,POL,9.22
ZINC000027102315,POL,POL,9.22
ZINC000027102321,POL,POL,9.22
ZINC000027518055,POL,POL,9.22
ZINC000027518056,POL,POL,9.22
ZINC000027621876,POL,POL,9.22
ZINC000027621882,POL,POL,9.22
ZINC000027621893,POL,POL,9.22
ZINC000028459654,POL,POL,9.22
ZINC000028473482,POL,POL,9.22
ZINC000028473485,POL,POL,9.22
ZINC000028473489,POL,POL,9.22
ZINC000028473492,POL,POL,9.22
ZINC000029398007,POL,POL,9.22
ZINC000029409861,POL,POL,9.22
ZINC000029412276,POL,POL,9.22
ZINC000029486431,POL,POL,9.22
ZINC000029558884,POL,POL,9.22
ZINC000058546751,POL,POL,9.22
ZINC000085548784,POL,POL,9.22
ZINC000095548313,POL,POL,9.22
ZINC000096178624,POL,POL,9.22
ZINC000100764717,POL,POL,9.22
ZINC000101178178,POL,POL,9.22
ZINC000101178181,POL,POL,9.22
ZINC000161020724,POL,POL,9.22
ZINC000166508717,POL,POL,9.22
ZINC000169328071,POL,POL,9.22
ZINC000169359892,POL,POL,9.22
ZINC000201446602,POL,POL,9.22
ZINC000253685169,POL,POL,9.22
ZINC000253837902,POL,POL,9.22
ZINC000261126392,POL,POL,9.22
ZINC000261126393,POL,POL,9.22
ZINC000261126394,POL,POL,9.22
ZINC000026168566,POL,POL,9.21
ZINC000026492366,POL,POL,9.21
ZINC000026728929,POL,POL,9.21
ZINC000026950259,POL,POL,9.21
ZINC000027076478,POL,POL,9.21
ZINC000027108321,POL,POL,9.21
ZINC000028473753,POL,POL,9.21
ZINC000036139704,POL,POL,9.21
ZINC000049780044,POL,POL,9.20
ZINC000003925418,POL,POL,9.19
ZINC000014943319,POL,POL,9.19
ZINC000026484395,POL,POL,9.19
ZINC000095611959,POL,POL,9.19
ZINC000100044648,POL,POL,9.18
ZINC000100044651,POL,POL,9.18
ZINC000299818075,POL,POL,9.18
ZINC000299818078,POL,POL,9.18
ZINC000003925412,POL,POL,9.17
ZINC000027081577,POL,POL,9.17
ZINC000027109254,POL,POL,9.17
ZINC000028770362,POL,POL,9.17
ZINC000029306153,POL,POL,9.17
ZINC000049720229,POL,POL,9.17
ZINC000150534715,POL,POL,9.17
ZINC000150534717,POL,POL,9.17
ZINC000003915219,POL,POL,9.16
ZINC000026390155,POL,POL,9.16
ZINC000026716113,POL,POL,9.16
ZINC000026820581,POL,POL,9.16
ZINC000026953788,POL,POL,9.16
ZINC000027518039,POL,POL,9.16
ZINC000150566419,POL,POL,9.16
ZINC000003815633,POL,POL,9.15
ZINC000003959553,POL,POL,9.15
ZINC000013756553,POL,POL,9.15
ZINC000014943158,POL,POL,9.15
ZINC000014943159,POL,POL,9.15
ZINC000014943160,POL,POL,9.15
ZINC000014943161,POL,POL,9.15
ZINC000014946394,POL,POL,9.15
ZINC000026575594,POL,POL,9.15
ZINC000026838926,POL,POL,9.15
ZINC000026838930,POL,POL,9.15
ZINC000027327886,POL,POL,9.15
ZINC000027435842,POL,POL,9.15
ZINC000028520947,POL,POL,9.15
ZINC000029250717,POL,POL,9.15
ZINC000095542488,POL,POL,9.15
ZINC000095607882,POL,POL,9.15
ZINC000100815708,POL,POL,9.15
ZINC000100887061,POL,POL,9.15
ZINC000100887062,POL,POL,9.15
ZINC000100887063,POL,POL,9.15
ZINC000100887064,POL,POL,9.15
ZINC000101342205,POL,POL,9.15
ZINC000101342210,POL,POL,9.15
ZINC000253639230,POL,POL,9.15
ZINC000253639233,POL,POL,9.15
ZINC000014943481,POL,POL,9.14
ZINC000014946716,POL,POL,9.14
ZINC000026383648,POL,POL,9.14
ZINC000026383651,POL,POL,9.14
ZINC000026826225,POL,POL,9.14
ZINC000027320409,POL,POL,9.14
ZINC000027320416,POL,POL,9.14
ZINC000028770148,POL,POL,9.14
ZINC000029405712,POL,POL,9.14
ZINC000003815636,POL,POL,9.13
ZINC000013756567,POL,POL,9.13
ZINC000026576783,POL,POL,9.13
ZINC000029476305,POL,POL,9.13
ZINC000002020233,POL,POL,9.12
ZINC000014942856,POL,POL,9.12
ZINC000026716119,POL,POL,9.12
ZINC000027903280,POL,POL,9.12
ZINC000029559189,POL,POL,9.12
ZINC000026018423,POL,POL,9.11
ZINC000038146816,POL,POL,9.11
ZINC000095541895,POL,POL,9.11
ZINC000100889108,POL,POL,9.11
ZINC000003873405,POL,POL,9.10
ZINC000003919310,POL,POL,9.10
ZINC000011688622,POL,POL,9.10
ZINC000014944438,POL,POL,9.10
ZINC000026392799,POL,POL,9.10
ZINC000026577433,POL,POL,9.10
ZINC000028460042,POL,POL,9.10
ZINC000029463405,POL,POL,9.10
ZINC000038146815,POL,POL,9.10
ZINC000049605979,POL,POL,9.10
ZINC000049942477,POL,POL,9.10
ZINC000095614893,POL,POL,9.10
ZINC000096178613,POL,POL,9.10
ZINC000096178614,POL,POL,9.10
ZINC000100763695,POL,POL,9.10
ZINC000100763698,POL,POL,9.10
ZINC000163271598,POL,POL,9.10
ZINC000026731185,POL,POL,9.09
ZINC000027088964,POL,POL,9.09
ZINC000036139730,POL,POL,9.09
ZINC000027899590,POL,POL,9.08
ZINC000049799820,POL,POL,9.08
ZINC000100986600,POL,POL,9.08
ZINC000100986602,POL,POL,9.08
ZINC000026575593,POL,POL,9.07
ZINC000027107127,POL,POL,9.07
ZINC000027110082,POL,POL,9.07
ZINC000027407184,POL,POL,9.07
ZINC000100013703,POL,POL,9.07
ZINC000100013705,POL,POL,9.07
ZINC000013756086,POL,POL,9.06
ZINC000014943303,POL,POL,9.06
ZINC000014943339,POL,POL,9.06
ZINC000014943340,POL,POL,9.06
ZINC000014943341,POL,POL,9.06
ZINC000014943342,POL,POL,9.06
ZINC000026716152,POL,POL,9.06
ZINC000026716156,POL,POL,9.06
ZINC000026722778,POL,POL,9.06
ZINC000026722786,POL,POL,9.06
ZINC000100887181,POL,POL,9.06
ZINC000100887185,POL,POL,9.06
ZINC000014943175,POL,POL,9.05
ZINC000014943386,POL,POL,9.05
ZINC000014946444,POL,POL,9.05
ZINC000026296727,POL,POL,9.05
ZINC000026296731,POL,POL,9.05
ZINC000026671992,POL,POL,9.05
ZINC000027208118,POL,POL,9.05
ZINC000027208122,POL,POL,9.05
ZINC000027208126,POL,POL,9.05
ZINC000027208129,POL,POL,9.05
ZINC000027410779,POL,POL,9.05
ZINC000028457059,POL,POL,9.05
ZINC000028523495,POL,POL,9.05
ZINC000029412821,POL,POL,9.05
ZINC000029412824,POL,POL,9.05
ZINC000049938337,POL,POL,9.05
ZINC000079885444,POL,POL,9.05
ZINC000100764432,POL,POL,9.05
ZINC000150522249,POL,POL,9.05
ZINC000160938076,POL,POL,9.05
ZINC000253635212,POL,POL,9.05
ZINC000253837937,POL,POL,9.05
ZINC000253837944,POL,POL,9.05
ZINC000026737979,POL,POL,9.04
ZINC000027628724,POL,POL,9.04
ZINC000029316617,POL,POL,9.04
ZINC000029410723,POL,POL,9.04
ZINC000058513544,POL,POL,9.04
ZINC000169329451,POL,POL,9.04
ZINC000169329454,POL,POL,9.04
ZINC000014946436,POL,POL,9.03
ZINC000026389330,POL,POL,9.03
ZINC000027617493,POL,POL,9.03
ZINC000049908125,POL,POL,9.03
ZINC000052596990,POL,POL,9.03
ZINC000026377327,POL,POL,9.02
ZINC000026397198,POL,POL,9.02
ZINC000026725212,POL,POL,9.02
ZINC000038146812,POL,POL,9.02
ZINC000003815634,POL,POL,9.01
ZINC000013756559,POL,POL,9.01
ZINC000100889078,POL,POL,9.01
ZINC000100889081,POL,POL,9.01
ZINC000000597824,POL,POL,9.00
ZINC000003811057,POL,POL,9.00
ZINC000003832005,POL,POL,9.00
ZINC000003918438,POL,POL,9.00
ZINC000003944683,POL,POL,9.00
ZINC000005841826,POL,POL,9.00
ZINC000005841880,POL,POL,9.00
ZINC000013759867,POL,POL,9.00
ZINC000013759874,POL,POL,9.00
ZINC000013759889,POL,POL,9.00
ZINC000014907369,POL,POL,9.00
ZINC000014943117,POL,POL,9.00
ZINC000014945749,POL,POL,9.00
ZINC000014946392,POL,POL,9.00
ZINC000014946437,POL,POL,9.00
ZINC000026276777,POL,POL,9.00
ZINC000026276782,POL,POL,9.00
ZINC000026375484,POL,POL,9.00
ZINC000026375486,POL,POL,9.00
ZINC000026480578,POL,POL,9.00
ZINC000026480586,POL,POL,9.00
ZINC000026495135,POL,POL,9.00
ZINC000026495140,POL,POL,9.00
ZINC000026498978,POL,POL,9.00
ZINC000026576386,POL,POL,9.00
ZINC000026576387,POL,POL,9.00
ZINC000026577963,POL,POL,9.00
ZINC000027657561,POL,POL,9.00
ZINC000028520762,POL,POL,9.00
ZINC000029394294,POL,POL,9.00
ZINC000029399098,POL,POL,9.00
ZINC000029403248,POL,POL,9.00
ZINC000029412282,POL,POL,9.00
ZINC000029412291,POL,POL,9.00
ZINC000029412294,POL,POL,9.00
ZINC000058547186,POL,POL,9.00
ZINC000095537979,POL,POL,9.00
ZINC000095537981,POL,POL,9.00
ZINC000095540237,POL,POL,9.00
ZINC000095541460,POL,POL,9.00
ZINC000095542009,POL,POL,9.00
ZINC000095542251,POL,POL,9.00
ZINC000095542620,POL,POL,9.00
ZINC000095543150,POL,POL,9.00
ZINC000095545797,POL,POL,9.00
ZINC000095546301,POL,POL,9.00
ZINC000095546309,POL,POL,9.00
ZINC000095546470,POL,POL,9.00
ZINC000095546472,POL,POL,9.00
ZINC000095546473,POL,POL,9.00
ZINC000095546482,POL,POL,9.00
ZINC000095546504,POL,POL,9.00
ZINC000095546510,POL,POL,9.00
ZINC000095608048,POL,POL,9.00
ZINC000095608499,POL,POL,9.00
ZINC000095608500,POL,POL,9.00
ZINC000095610627,POL,POL,9.00
ZINC000095610628,POL,POL,9.00
ZINC000095610629,POL,POL,9.00
ZINC000095610630,POL,POL,9.00
ZINC000095610659,POL,POL,9.00
ZINC000095610707,POL,POL,9.00
ZINC000095610720,POL,POL,9.00
ZINC000095610766,POL,POL,9.00
ZINC000095610767,POL,POL,9.00
ZINC000095610771,POL,POL,9.00
ZINC000095610791,POL,POL,9.00
ZINC000095610804,POL,POL,9.00
ZINC000095610815,POL,POL,9.00
ZINC000095610831,POL,POL,9.00
ZINC000095610835,POL,POL,9.00
ZINC000095610927,POL,POL,9.00
ZINC000095611148,POL,POL,9.00
ZINC000095614589,POL,POL,9.00
ZINC000096178605,POL,POL,9.00
ZINC000100013646,POL,POL,9.00
ZINC000100013648,POL,POL,9.00
ZINC000100016058,POL,POL,9.00
ZINC000100886742,POL,POL,9.00
ZINC000100886744,POL,POL,9.00
ZINC000150522426,POL,POL,9.00
ZINC000150577209,POL,POL,9.00
ZINC000150577303,POL,POL,9.00
ZINC000150577319,POL,POL,9.00
ZINC000150604619,POL,POL,9.00
ZINC000169290584,POL,POL,9.00
ZINC000253637892,POL,POL,9.00
ZINC000253665375,POL,POL,9.00
ZINC000253665380,POL,POL,9.00
ZINC000253880704,POL,POL,9.00
ZINC000027100450,POL,POL,8.99
ZINC000049720404,POL,POL,8.99
ZINC000058641359,POL,POL,8.98
ZINC000003915798,POL,POL,8.96
ZINC000003926756,POL,POL,8.96
ZINC000003964411,POL,POL,8.96
ZINC000014943489,POL,POL,8.96
ZINC000014945753,POL,POL,8.96
ZINC000014945762,POL,POL,8.96
ZINC000014946452,POL,POL,8.96
ZINC000014946735,POL,POL,8.96
ZINC000026376157,POL,POL,8.96
ZINC000027085821,POL,POL,8.96
ZINC000027092093,POL,POL,8.96
ZINC000027322839,POL,POL,8.96
ZINC000027322846,POL,POL,8.96
ZINC000027656982,POL,POL,8.96
ZINC000027846322,POL,POL,8.96
ZINC000027991645,POL,POL,8.96
ZINC000028477109,POL,POL,8.96
ZINC000028477112,POL,POL,8.96
ZINC000029318469,POL,POL,8.96
ZINC000049708060,POL,POL,8.96
ZINC000061959299,POL,POL,8.96
ZINC000150529589,POL,POL,8.96
ZINC000150554851,POL,POL,8.96
ZINC000150554857,POL,POL,8.96
ZINC000150554863,POL,POL,8.96
ZINC000150554866,POL,POL,8.96
ZINC000195219800,POL,POL,8.96
ZINC000026839627,POL,POL,8.95
ZINC000026487643,POL,POL,8.94
ZINC000026493417,POL,POL,8.94
ZINC000029413482,POL,POL,8.94
ZINC000027561974,POL,POL,8.93
ZINC000049765552,POL,POL,8.93
ZINC000013782667,POL,POL,8.92
ZINC000014944434,POL,POL,8.92
ZINC000014944443,POL,POL,8.92
ZINC000014945750,POL,POL,8.92
ZINC000014946359,POL,POL,8.92
ZINC000014946400,POL,POL,8.92
ZINC000014946404,POL,POL,8.92
ZINC000014946730,POL,POL,8.92
ZINC000026016550,POL,POL,8.92
ZINC000026289234,POL,POL,8.92
ZINC000026289239,POL,POL,8.92
ZINC000026375725,POL,POL,8.92
ZINC000026375727,POL,POL,8.92
ZINC000026386073,POL,POL,8.92
ZINC000026386078,POL,POL,8.92
ZINC000026575550,POL,POL,8.92
ZINC000026733328,POL,POL,8.92
ZINC000027108903,POL,POL,8.92
ZINC000027561972,POL,POL,8.92
ZINC000027561976,POL,POL,8.92
ZINC000027655771,POL,POL,8.92
ZINC000028388980,POL,POL,8.92
ZINC000028388990,POL,POL,8.92
ZINC000028388997,POL,POL,8.92
ZINC000028470338,POL,POL,8.92
ZINC000028530294,POL,POL,8.92
ZINC000029413241,POL,POL,8.92
ZINC000029463411,POL,POL,8.92
